Date,NIFTY,GOLD,Ratio,Up,Dn,Signal,Target,RetN,RetG,Held,StratRet,StratEq,NiftyEq,GoldEq,BalEq
2022-07-20,179.52999877929688,43.38999938964844,4.137589336360475,4.099562281285705,3.8401784869633144,NIFTY,NIFTY,0.009275881780930861,0.0,NIFTY,0.009275881780930861,101030.50789971356,110527.6161266893,102819.90190804466,107275.00442367163
2022-07-21,180.5399932861328,43.02999877929688,4.195677397346254,4.137589336360475,3.8401784869633144,NIFTY,NIFTY,0.005625770142613007,-0.008296856773808647,NIFTY,0.005625770142613007,101598.88231454878,111149.41908942904,101966.81990841657,107131.73400858286
2022-07-22,181.88999938964844,43.68999862670898,4.16319535607524,4.195677397346254,3.8401784869633144,,NIFTY,0.007477601383179655,0.015338133073097948,NIFTY,0.007477601383179655,102358.59825747358,111980.55013935178,103530.80056121247,108353.87860607306
2022-07-25,181.4600067138672,43.59999847412109,4.16192690514825,4.195677397346254,3.8401784869633144,,NIFTY,-0.0023640259344885894,-0.0020599715133172714,NIFTY,-0.0023640259344885894,102116.61987657502,111715.82521466406,103317.53006130544,108114.19996486651
2022-07-26,179.91000366210938,43.459999084472656,4.139668832307625,4.195677397346254,3.8401784869633144,,NIFTY,-0.008541843901735957,-0.003210995287798668,NIFTY,-0.008541843901735957,101244.3556498164,110761.56607432677,102985.77795913159,107478.87556172037
2022-07-27,181.6000061035156,43.56999969482422,4.1680056776564145,4.195677397346254,3.8401784869633144,,NIFTY,0.00939359906067394,0.0025310771437836443,NIFTY,0.00939359906067394,102195.40453394705,111802.01581736133,103246.44290785874,108119.70095666674
2022-07-28,184.17999267578125,44.02000045776367,4.184007059529641,4.195677397346254,3.8401784869633144,,NIFTY,0.014206974039389753,0.010328225065214136,NIFTY,0.014206974039389753,103647.29199310575,113390.38415363003,104312.79540739389,109446.0701517178
2022-07-29,186.5399932861328,44.060001373291016,4.233771844574035,4.195677397346254,3.8401784869633144,NIFTY,NIFTY,0.012813555783477204,0.0009086986622302007,NIFTY,0.012813555783477204,104975.38235086577,114843.31816629248,104407.58430503408,110196.99356307011
2022-08-01,188.6300048828125,44.220001220703125,4.265716862859308,4.233771844574035,3.8401784869633144,NIFTY,NIFTY,0.011204093877465793,0.0036314081349326788,NIFTY,0.011204093877465793,106151.53638954773,116130.03348422729,104786.73085602805,111014.4074229527
2022-08-02,188.6199951171875,44.18000030517578,4.269352508245462,4.265716862859308,3.8401784869633144,NIFTY,NIFTY,-5.306560656248571e-05,-0.0009045887476958336,NIFTY,-5.306560656248571e-05,106145.90339388169,116123.87097356032,104691.94195838786,110961.2507076257
2022-08-03,189.1100006103516,44.18999862670898,4.279475141147689,4.269352508245462,3.9420421628997575,NIFTY,NIFTY,0.0025978449042989293,0.00022630877012530526,NIFTY,0.0025978449042989293,106421.65398812569,116425.54278003646,104715.6346630145,111117.93651957804
2022-08-04,189.1699981689453,44.65999984741211,4.235781433391721,4.279475141147689,4.006906147818646,,NIFTY,0.00031726274866517024,0.01063591842745737,NIFTY,0.00031726274866517024,106455.41761458745,116462.48026775368,105829.38161136974,111726.48396488596
2022-08-05,189.25,44.720001220703125,4.23188718323171,4.279475141147689,4.006906147818646,,NIFTY,0.00042290972051106657,0.0013435148566058874,NIFTY,0.00042290972051106657,106500.43864549772,116511.73338273373,105971.56495783002,111825.16216848115
2022-08-08,190.7899932861328,44.619998931884766,4.2758852051383,4.279475141147689,4.006906147818646,,NIFTY,0.008137348935972621,-0.0022361870771162584,NIFTY,0.008137348935972621,107367.06987659028,117459.83001240403,105734.59271372954,112155.11135940568
2022-08-10,191.0399932861328,44.869998931884766,4.257633114191567,4.279475141147689,4.006906147818646,,NIFTY,0.0013103412589625663,0.00560286880288019,NIFTY,0.0013103412589625663,107507.7573781035,117613.74247394,106327.00976463054,112542.78728157414
2022-08-11,192.33999633789065,44.90999984741211,4.282787730825923,4.279475141147689,4.006906147818646,NIFTY,NIFTY,0.00680487383503392,0.000891484655216157,NIFTY,0.00680487383503392,108239.33410334894,118414.08915274135,106421.79866227072,112975.87209977962
2022-08-12,192.8600006103516,45.0,4.285777791341147,4.282787730825923,4.016859024027748,NIFTY,NIFTY,0.002703568068845197,0.0020040114204782356,NIFTY,0.002703568068845197,108531.96651082381,118734.22970307608,106635.06916217775,113241.7935489223
2022-08-16,194.08999633789065,44.650001525878906,4.34692026215043,4.285777791341147,4.059846944897402,NIFTY,NIFTY,0.006377661120224198,-0.0077777438693575895,NIFTY,0.006377661120224198,109224.14661394138,119491.47638349315,105805.68890674312,113162.5196081079
2022-08-17,195.5500030517578,44.59999847412109,4.384529366412976,4.34692026215043,4.073249196263856,NIFTY,NIFTY,0.007522318210184453,-0.0011198891388355392,NIFTY,0.007522318210184453,110045.76540100727,120390.32929225452,105687.19826490944,113524.77711077091
2022-08-18,195.7100067138672,44.54999923706055,4.393041752311831,4.384529366412976,4.099562281285705,NIFTY,NIFTY,0.0008182237771023892,-0.0011210591652721646,NIFTY,0.0008182237771023892,110135.80746282781,120488.83552221463,105568.71666264262,113507.5874507993
2022-08-19,193.6100006103516,44.41999816894531,4.358622435642225,4.393041752311831,4.137589336360475,,NIFTY,-0.010730192792777649,-0.0029180936103605504,NIFTY,-0.010730192792777649,108954.02901536341,119195.96708768398,105260.65726509542,112732.99541957042
2022-08-22,190.9499969482422,43.9900016784668,4.340759028470614,4.393041752311831,4.139668832307625,,NIFTY,-0.013738978636040455,-0.009680245569643753,NIFTY,-0.013738978636040455,107457.11193841082,117558.33624236411,104241.70825394719,111412.93577201577
2022-08-23,192.19000244140625,44.150001525878906,4.353114287634903,4.393041752311831,4.139668832307625,,NIFTY,0.006493875428027263,0.0036371866630418026,NIFTY,0.006493875428027263,108154.92503719444,118321.74543344817,104620.85480494115,111977.30145704305
2022-08-24,192.6300048828125,44.33000183105469,4.345364243767492,4.393041752311831,4.139668832307625,,NIFTY,0.0022894137874855947,0.00407701696386753,NIFTY,0.0022894137874855947,108402.53641375905,118592.63286880289,105047.39580475522,112333.74932476785
2022-08-25,191.77999877929688,44.63999938964844,4.296146984799662,4.393041752311831,4.139668832307625,,NIFTY,-0.004412636048224838,0.006992951630707678,NIFTY,-0.004412636048224838,107924.1954738607,118069.32674195211,105781.98716254967,112478.67758667856
2022-08-26,191.9199981689453,44.29999923706055,4.332279942984483,4.393041752311831,4.1680056776564145,,NIFTY,0.0007299999506702459,-0.007616490977523038,NIFTY,0.0007299999506702459,108002.98013123275,118155.51734464942,104976.29961174166,112091.3858847221
2022-08-29,189.44000244140625,43.84999847412109,4.320182646145538,4.393041752311831,4.184007059529641,,NIFTY,-0.012922028716131795,-0.010158030941070484,NIFTY,-0.012922028716131795,106607.36252054914,116628.70835655245,103909.94711220652,110797.84794808316
2022-08-30,193.9199981689453,43.900001525878906,4.417311877646066,4.393041752311831,4.23188718323171,NIFTY,NIFTY,0.02364862579076843,0.0011403204902580288,NIFTY,0.02364862579076843,109128.4801433384,119386.81703693724,104028.43775404018,112171.12889850231
2022-09-01,191.82000732421875,43.34999847412109,4.424913819517911,4.417311877646066,4.23188718323171,NIFTY,NIFTY,-0.010829160811444694,-0.0125285428847558,NIFTY,-0.010829160811444694,107946.71028275765,118093.95799647771,102725.11301040454,110861.09890246255
2022-09-02,191.6100006103516,43.369998931884766,4.418031019813646,4.424913819517911,4.23188718323171,,NIFTY,-0.0010948113118992575,0.0004613715909498328,NIFTY,-0.0010948113118992575,107828.52900325776,117964.66739539622,102772.50745922467,110825.98699068608
2022-09-05,192.97999572753903,43.540000915527344,4.432246019055962,4.424913819517911,4.23188718323171,NIFTY,NIFTY,0.0071499144764024525,0.0039198060371081755,NIFTY,0.0071499144764024525,108599.49376374733,118808.10467851056,103175.35575441208,111439.39334149648
2022-09-06,192.47999572753903,43.5,4.424827487989403,4.432246019055962,4.23188718323171,,NIFTY,-0.002590942123897322,-0.0009187164604096409,NIFTY,-0.002590942123897322,108318.11876072093,118500.27975543859,103080.56685677187,111243.83622976101
2022-09-07,192.3699951171875,43.40999984741211,4.431467306919505,4.432246019055962,4.23188718323171,,NIFTY,-0.0005714911304717241,-0.002068969025008971,NIFTY,-0.0005714911304717241,108256.2159165798,118432.55789659994,102867.29635686484,111096.96877120725
2022-09-08,194.0,43.59999847412109,4.449541440125262,4.432246019055962,4.257633114191567,NIFTY,NIFTY,0.00847328026296168,0.004376840068574861,NIFTY,0.00847328026296168,109173.50117424867,119436.07015191726,103317.53006130553,111810.77347979673
2022-09-09,194.6000061035156,43.65999984741211,4.457169188814147,4.449541440125262,4.257633114191567,NIFTY,NIFTY,0.003092814966575208,0.0013761783346537548,NIFTY,0.003092814966575208,109511.15461263379,119805.46381723203,103459.71340776583,112060.61427863996
2022-09-12,195.63999938964844,43.59999847412109,4.487156106341865,4.457169188814147,4.282787730825923,NIFTY,NIFTY,0.00534426132329946,-0.0013742870705616417,NIFTY,0.00534426132329946,110096.41084069994,120445.73552383042,103317.53006130553,112283.05315535604
2022-09-13,196.9499969482422,43.5,4.5275861367412,4.487156106341865,4.285777791341147,NIFTY,NIFTY,0.006695959735640189,-0.002293543064696202,NIFTY,0.006695959735640189,110833.61197472777,121252.23531922755,103080.56685677187,112530.21154789385
2022-09-14,196.2700042724609,43.18000030517578,4.54539145172111,4.5275861367412,4.296146984799662,NIFTY,NIFTY,-0.0034526158228881387,-0.0073563148235452624,NIFTY,-0.0034526158228881387,110450.94609231598,120833.59793300384,102322.27375478395,111922.04592176902
2022-09-15,195.69000244140625,43.04999923706055,4.545644736572775,4.54539145172111,4.296146984799662,NIFTY,NIFTY,-0.0029551221196770783,-0.0030106777951933728,NIFTY,-0.0029551221196770783,110124.55005837932,120476.51989495185,102014.21435723672,111588.1936557529
2022-09-16,191.8999938964844,42.2599983215332,4.5409370922455405,4.545644736572775,4.296146984799662,,NIFTY,-0.019367410177516087,-0.01835077652794137,NIFTY,-0.019367410177516087,107991.72272678428,118143.20171738663,100142.17430689356,109483.74149453668
2022-09-19,192.75,42.34000015258789,4.552432671359327,4.545644736572775,4.296146984799662,NIFTY,NIFTY,0.00442942225404197,0.001893086470236005,NIFTY,0.00442942225404197,108470.06366668263,118666.5078442374,100331.75210217395,109829.84744991957
2022-09-20,194.44000244140625,42.4900016784668,4.576135437997525,4.552432671359327,4.296146984799662,NIFTY,NIFTY,0.008767846648022104,0.00354278519929907,NIFTY,0.008767846648022104,109421.1125508133,119706.95758727199,100687.20594854128,110505.88485882129
2022-09-21,193.5,42.70000076293945,4.531615844090199,4.576135437997525,4.296146984799662,,NIFTY,-0.004834408710159943,0.00494231763184616,NIFTY,-0.004834408710159943,108892.12617122226,119128.24522884534,101184.83410180207,110511.84714425883
2022-09-22,192.9199981689453,42.9900016784668,4.487555027604866,4.576135437997525,4.296146984799662,,NIFTY,-0.002997425483486804,0.006791590406224124,NIFTY,-0.002997425483486804,108565.73013728559,118771.16719079332,101872.04005034325,110721.49723124967
2022-09-23,189.63999938964844,42.81999969482422,4.428771619364836,4.576135437997525,4.296146984799662,,NIFTY,-0.017001859892329496,-0.003954453989419848,NIFTY,-0.017001859892329496,106719.910804383,116751.836446967,101469.19175515583,109561.34000653202
2022-09-26,186.2100067138672,42.63999938964844,4.367026486381065,4.576135437997525,4.320182646145538,,NIFTY,-0.018086862934088788,-0.004203650314307139,NIFTY,-0.018086862934088788,104789.68240532596,114640.16198384756,101042.65075534178,108340.25075606818
2022-09-27,186.0500030517578,42.41999816894531,4.385903137260403,4.576135437997525,4.320182646145538,,NIFTY,-0.000859264574085139,-0.005159503373645347,NIFTY,-0.000859264574085139,104699.64034350542,114541.65575388746,100521.32085788752,108014.21334171835
2022-09-28,184.47000122070312,42.29999923706055,4.360993015316235,4.576135437997525,4.367026486381065,GOLD,GOLD,-0.008492350471045906,-0.002828829256589005,NIFTY,-0.008492350471045906,103810.49430351592,113568.92786969154,100236.96320453375,107402.789180528
2022-09-29,184.07000732421875,42.900001525878906,4.290676008791765,4.576135437997525,4.360993015316235,GOLD,GOLD,-0.0021683411602834157,0.014184451528137965,GOLD,0.014184451528137965,105282.9892280762,113322.67168886244,101658.7695504362,108048.0710648323
2022-09-30,186.8300018310547,43.15999984741211,4.328776702770472,4.576135437997525,4.290676008791765,,GOLD,0.014994265208967628,0.00606056671994204,GOLD,0.00606056671994204,105921.0638087679,115021.86188235399,102274.87930596384,109185.53805308875
2022-10-03,184.25,43.13999938964844,4.270978270903993,4.576135437997525,4.290676008791765,GOLD,GOLD,-0.013809355059513972,-0.0004634026374972233,GOLD,-0.0004634026374972233,105871.97970843238,113433.48415201419,102227.48485714375,108406.34868876397
2022-10-04,188.2899932861328,44.04999923706055,4.27446076157293,4.576135437997525,4.270978270903993,,GOLD,0.021926693547532183,0.021094108954263557,GOLD,0.021094108954263557,108105.25478360565,115920.70539704426,104383.88256084066,110738.21274720402
2022-10-06,188.94000244140625,44.27999877929688,4.266937842142515,4.576135437997525,4.270978270903993,GOLD,GOLD,0.003452170473476235,0.005221329085582038,GOLD,0.005221329085582038,108669.70789471154,116320.88343348049,104928.90516292155,111218.45666692092
2022-10-07,189.19000244140625,44.4900016784668,4.2524161677650465,4.576135437997525,4.266937842142515,GOLD,GOLD,0.0013231713600592165,0.0047426130297931746,GOLD,0.0047426130297931746,109185.0862673168,116474.79589501646,105426.54235574916,111555.77025607774
2022-10-10,188.75,43.72999954223633,4.316258906376093,4.576135437997525,4.2524161677650465,,GOLD,-0.0023257171929184084,-0.017082537818790655,GOLD,-0.017082537818790655,107319.92790190743,116203.90845966175,103625.58945885274,110473.21883749896
2022-10-11,185.8699951171875,43.41999816894531,4.280746267974851,4.576135437997525,4.2524161677650465,,GOLD,-0.015258304014900692,-0.007088986428906874,GOLD,-0.007088986428906874,106559.13838945953,114430.83389666455,102890.98906149146,109238.83028368701
2022-10-12,187.2100067138672,43.59000015258789,4.294792522563291,4.576135437997525,4.2524161677650465,,GOLD,0.0072094024419318,0.0039152922803245005,GOLD,0.0039152922803245005,106976.34856139382,115255.81182999145,103293.83735667888,109846.4546030482
2022-10-13,186.22999572753903,43.68999862670898,4.262531507924818,4.576135437997525,4.2524161677650465,,GOLD,-0.0052348215970421386,0.0022940691390465062,GOLD,0.0022940691390465062,107221.7597012364,114652.46821703919,103530.80056121251,109684.9389873602
2022-10-14,188.0200042724609,43.2599983215332,4.346278584547971,4.576135437997525,4.2524161677650465,,GOLD,0.00961181649566667,-0.00984207641775714,GOLD,-0.00984207641775714,106166.47494861044,115754.48670231663,102511.84251049747,109672.31096460734
2022-10-17,188.8300018310547,43.2400016784668,4.367021149425409,4.576135437997525,4.2524161677650465,,GOLD,0.004308039252142626,-0.0004622432695854384,GOLD,-0.0004622432695854384,106117.40021010984,116253.16157464182,102464.45710124419,109883.19963106008
2022-10-18,190.63999938964844,43.119998931884766,4.421150373653676,4.576135437997525,4.2524161677650465,,GOLD,0.009585328290221407,-0.0027752715523550187,GOLD,-0.0027752715523550187,105822.89560809685,117367.48629311091,102180.09040832361,110257.35504307297
2022-10-19,190.8300018310547,43.18999862670898,4.418384068043109,4.576135437997525,4.2524161677650465,,GOLD,0.0009966556966773954,0.0016233695862282183,GOLD,0.0016233695862282183,105994.68527835365,117484.46126692965,102345.96645941054,110401.79357199253
2022-10-20,191.44000244140625,43.040000915527344,4.447955352443808,4.531615844090199,4.2524161677650465,,GOLD,0.0031965655531021042,-0.0034729732797184054,GOLD,-0.0034729732797184054,105626.56856858976,117860.00804884027,101990.52165261004,110386.53561760472
2022-10-21,191.5200042724609,42.72999954223633,4.482097035436511,4.487555027604866,4.2524161677650465,,GOLD,0.000417895058683726,-0.0072026339845912,GOLD,-0.0072026339845912,104865.7790561419,117909.2611638203,101255.92125524876,110012.0637050543
2022-10-24,193.1699981689453,43.47999954223633,4.44273229536952,4.482097035436511,4.2524161677650465,,GOLD,0.008615256159544948,0.01755207133242931,GOLD,0.01755207133242931,106706.39069046605,118925.0796523293,103033.17240795173,111451.42455457333
2022-10-25,192.4900054931641,43.16999816894531,4.458883800269265,4.482097035436511,4.2524161677650465,,GOLD,-0.0035201774717961154,-0.007129746470900478,GOLD,-0.007129746470900478,105945.60117801819,118506.4422661056,102298.57201059045,110857.94995716764
2022-10-27,193.4499969482422,43.459999084472656,4.451219535744486,4.482097035436511,4.2524161677650465,,GOLD,0.004987227532248006,0.006717649474814236,GOLD,0.006717649474814236,106657.30659013057,119097.46085772388,102985.77795913164,111506.73929191953
2022-10-28,193.9600067138672,43.27999877929688,4.48151599317162,4.482097035436511,4.2524161677650465,,GOLD,0.002636390662551724,-0.00414174663984479,GOLD,-0.00414174663984479,106215.559048946,119411.4482914628,102559.23695931761,111422.81062366876
2022-10-31,196.2700042724609,43.22999954223633,4.540134312994899,4.482097035436511,4.2524161677650465,NIFTY,NIFTY,0.011909659097926628,-0.0011552504267738906,GOLD,-0.0011552504267738906,106092.85347902466,120833.59793300381,102440.75535705074,112021.95384403646
2022-11-01,197.97999572753903,43.310001373291016,4.571230419069716,4.540134312994899,4.2524161677650465,NIFTY,NIFTY,0.00871244417310102,0.0018506091117702628,NIFTY,0.00871244417310102,107017.18154212565,121886.35390923003,102630.33315233115,112613.60077780143
2022-11-02,197.41000366210935,43.5,4.5381610037266515,4.571230419069716,4.2524161677650465,,NIFTY,-0.0028790386793123846,0.0043869457558169955,NIFTY,-0.0028790386793123846,106709.07493711488,121535.43838184502,103080.56685677185,112698.50620056319
2022-11-03,197.38999938964844,43.0,4.590465102084847,4.571230419069716,4.2524161677650465,NIFTY,NIFTY,-0.00010133363097009074,-0.011494252873563204,NIFTY,-0.00010133363097009074,106698.26171909405,121523.12275458223,101895.73275496988,112045.10356177304
2022-11-04,197.7700042724609,43.290000915527344,4.5684915705678435,4.590465102084847,4.2524161677650465,,NIFTY,0.0019251475960662123,0.006744207337845198,NIFTY,0.0019251475960662123,106903.671621147,121757.07270221967,102582.93870351107,112530.78294746495
2022-11-07,198.6199951171875,43.7400016784668,4.540923353804262,4.590465102084847,4.2524161677650465,,NIFTY,0.00429787544301008,0.010395027799088075,NIFTY,0.00429787544301008,107363.13028617515,122280.36943499933,103649.29120304622,113357.48490026727
2022-11-09,198.32000732421875,43.970001220703125,4.510348005877254,4.590465102084847,4.262531507924818,,NIFTY,-0.0015103604890924771,0.005258334097173911,NIFTY,-0.0015103604890924771,107200.97325620562,122095.68199641307,104194.31380512711,113569.9153311096
2022-11-10,196.8600006103516,44.18000030517578,4.455862364203946,4.590465102084847,4.262531507924818,,NIFTY,-0.007361873033215005,0.0047759626709715786,NIFTY,-0.007361873033215005,106411.77330205636,121196.82908765168,104691.94195838789,113423.07452066269
2022-11-11,200.22000122070312,44.7599983215332,4.473190543538984,4.590465102084847,4.262531507924818,,NIFTY,0.01706797013072281,0.013128067278203925,NIFTY,0.01706797013072281,108228.0062703331,123265.41294645803,106066.34481590343,115135.5382212934
2022-11-14,200.1699981689453,44.81999969482422,4.466086558051914,4.590465102084847,4.262531507924818,,NIFTY,-0.0002497405426677979,0.0013405133052060147,NIFTY,-0.0002497405426677979,108200.9773493153,123234.6285753366,106208.5281623637,115198.33157583939
2022-11-15,200.91000366210935,45.150001525878906,4.449833817767481,4.590465102084847,4.346278584547971,,NIFTY,0.0036968851472909403,0.0073628253748694306,NIFTY,0.0036968851472909403,108600.98393540036,123690.2128433487,106990.52300854507,115835.36167577171
2022-11-16,200.8699951171875,45.34999847412109,4.42932749450507,4.590465102084847,4.367021149425409,,NIFTY,-0.00019913664920900853,0.004429611107046094,NIFTY,-0.00019913664920900853,108579.35749935868,123665.58158882313,107464.4494176124,116080.38094521356
2022-11-17,200.1999969482422,45.16999816894531,4.432145341238492,4.590465102084847,4.418384068043109,,NIFTY,-0.0033354815812806082,-0.00396913585958536,NIFTY,-0.0033354815812806082,108217.19305231227,123253.09731919525,107037.90841779835,115656.41955761616
2022-11-18,199.9199981689453,45.2599983215332,4.417145505589425,4.590465102084847,4.418384068043109,GOLD,GOLD,-0.0013985953225027492,0.0019924763390795075,NIFTY,-0.0013985953225027492,108065.84099229492,123080.71611380065,107251.17891770537,115690.7626336264
2022-11-21,198.5500030517578,44.79999923706055,4.431919786451881,4.590465102084847,4.417145505589425,,GOLD,-0.006852716735370135,-0.010163479927788766,GOLD,-0.010163479927788766,106967.51598649012,122237.27883068626,106161.13371354359,114706.45424908408
2022-11-22,199.22999572753903,44.900001525878906,4.437193517971471,4.590465102084847,4.417145505589425,,GOLD,0.0034247930764521595,0.0022321939848524153,GOLD,0.0022321939848524153,107206.28823224978,122655.91621690997,106398.10595764407,115030.9007128517
2022-11-23,199.50999450683597,44.77000045776367,4.456332197160799,4.590465102084847,4.417145505589425,,GOLD,0.0014054047347360488,-0.0028953466302290565,GOLD,-0.0028953466302290565,106895.88886687717,122828.29742230459,106090.04656009686,114945.2060337275
2022-11-24,201.72000122070312,45.040000915527344,4.478685548853109,4.590465102084847,4.417145505589425,,GOLD,0.011077172947300262,0.00603083437576446,GOLD,0.00603083437576446,107540.56026808343,124188.88771567389,106729.85805981794,115928.44774701561
2022-11-25,202.3500061035156,44.97999954223633,4.498666255287718,4.590465102084847,4.417145505589425,,GOLD,0.0031231651744993982,-0.001332179664106814,GOLD,-0.001332179664106814,107397.29692062763,124576.7501248473,106587.67471335764,116032.26083209421
2022-11-28,203.0399932861328,45.119998931884766,4.499999957727201,4.590465102084847,4.417145505589425,,GOLD,0.003409869838423729,0.0031124809042510915,GOLD,0.0031124809042510915,107731.56895646125,125001.54062766687,106919.42681553148,116410.66238340046
2022-11-29,203.42999267578125,45.09999847412109,4.510643005731182,4.590465102084847,4.417145505589425,,GOLD,0.0019208008399549392,-0.00044327256731258036,GOLD,-0.00044327256731258036,107683.8145073093,125241.64369190014,106872.03236671137,116496.6624058547
2022-11-30,204.6999969482422,45.09999847412109,4.538802746649791,4.590465102084847,4.417145505589425,,GOLD,0.006242954914150944,0.0,GOLD,0.0,107683.8145073093,126023.52162684283,106872.03236671137,116860.30411137908
2022-12-01,205.5399932861328,45.369998931884766,4.530306328521535,4.590465102084847,4.417145505589425,,GOLD,0.004103548365479437,0.00598670658311895,GOLD,0.00598670658311895,108328.48590851558,126540.66524302663,107511.84386643246,117449.87924230634
2022-12-02,204.80999755859372,45.880001068115234,4.4640364601239835,4.590465102084847,4.417145505589425,,GOLD,-0.003551599452097154,0.011240955438331701,GOLD,0.011240955438331701,109546.20159131514,126091.24348568148,108720.37971242792,117901.4362083235
2022-12-05,204.44000244140625,46.09000015258789,4.435669380876043,4.5684915705678435,4.417145505589425,,GOLD,-0.0018065285952734156,0.004577137741581305,GOLD,0.004577137741581305,110047.60964506562,125863.45604871101,109218.00786568872,118064.76560708428
2022-12-06,204.13999938964844,45.81999969482422,4.455259728269005,4.540923353804262,4.417145505589425,,GOLD,-0.0014674381147290472,-0.005858113622690286,GOLD,-0.005858113622690286,109402.93824385936,125678.7592160536,108578.19636596764,117632.32083267378
2022-12-07,202.8699951171875,45.84000015258789,4.4256106989941735,4.538802746649791,4.417145505589425,,GOLD,-0.006221241678544542,0.0004365006088362655,GOLD,0.0004365006088362655,109450.69269301128,124896.88128111091,108625.59081478773,117292.08457395087
2022-12-08,203.6199951171875,46.060001373291016,4.42075529844125,4.538802746649791,4.417145505589425,,GOLD,0.0036969488739169165,0.004799328533394487,GOLD,0.004799328533394487,109975.98252545264,125358.61866571885,109146.92071224196,117790.35761806191
2022-12-09,202.47999572753903,46.11000061035156,4.391238192308392,4.538802746649791,4.417145505589425,GOLD,GOLD,-0.005598661315124653,0.00108552400281825,GOLD,0.00108552400281825,110095.36409421754,124656.77821687762,109265.40231450881,117524.55558906392
2022-12-12,202.6100006103516,46.18999862670898,4.386447426590614,4.538802746649791,4.391238192308392,GOLD,GOLD,0.0006420628484578028,0.0017349385230642778,GOLD,0.0017349385230642778,110286.37278259538,124736.81570297912,109454.97107022237,117664.23360397531
2022-12-13,203.7700042724609,46.15999984741211,4.414428183406612,4.538802746649791,4.386447426590614,,GOLD,0.005725303087778855,-0.0006494648233118516,GOLD,-0.0006494648233118516,110214.74566298244,125450.97177908309,109383.88391677565,117962.85591361842
2022-12-14,204.3500061035156,46.540000915527344,4.390846628353576,4.538802746649791,4.386447426590614,,GOLD,0.002846355297118075,0.008232258868530629,GOLD,0.008232258868530629,111122.06198040937,125808.04981713509,110284.36036522384,118616.28839689089
2022-12-15,201.5800018310547,46.02999877929688,4.379317992111706,4.538802746649791,4.386447426590614,GOLD,GOLD,-0.013555195447646495,-0.010958361112973436,GOLD,-0.010958361112973436,109904.34629760984,124102.69711297659,109075.82451922841,117162.4348495769
2022-12-16,200.16000366210935,46.09999847412109,4.341865732912597,4.538802746649791,4.379317992111706,GOLD,GOLD,-0.007044340490359957,0.0015207407490891445,GOLD,0.0015207407490891445,110071.48231552662,123228.47545874077,109241.7005703153,116838.855652166
2022-12-19,201.6699981689453,46.41999816894531,4.344463725202412,4.538802746649791,4.341865732912597,,GOLD,0.007543937246249133,0.006941425280173608,GOLD,0.006941425280173608,110835.53528549778,124158.10334455247,109999.99367230324,117685.082242813
2022-12-20,201.2100067138672,46.75,4.3039573628634695,4.538802746649791,4.341865732912597,GOLD,GOLD,-0.0022809116837140264,0.007109044465138714,GOLD,0.007109044465138714,111623.47003415985,123874.9096760061,110781.98851848462,117969.1818445436
2022-12-21,199.3999938964844,46.86000061035156,4.255228154061017,4.538802746649791,4.3039573628634695,GOLD,GOLD,-0.00899564016195642,0.002352954232119009,GOLD,0.002352954232119009,111886.11495038052,122760.57556346589,111042.65346721174,117577.36573234701
2022-12-22,198.5500030517578,46.869998931884766,4.236185354736333,4.538802746649791,4.255228154061017,GOLD,GOLD,-0.0042627425814659725,0.00021336580031960928,GOLD,0.00021336580031960928,111909.98762084157,122237.27883068622,111066.34617183839,117339.30820495455
2022-12-23,195.1499938964844,46.68999862670898,4.1796958585655,4.538802746649791,4.236185354736333,GOLD,GOLD,-0.017124195935605657,-0.0038404162423254506,GOLD,-0.0038404162423254506,111480.20668670404,120144.0637173543,110639.80517202432,116109.32166008274
2022-12-26,197.22999572753903,46.68999862670898,4.2242450530875315,4.538802746649791,4.1796958585655,,GOLD,0.010658477561408253,0.0,GOLD,0.0,111480.20668670404,121424.6165246221,110639.80517202432,116728.09595987492
2022-12-27,198.0,46.869998931884766,4.224450704335399,4.538802746649791,4.1796958585655,,GOLD,0.0039040931356337794,0.0038552218991245724,GOLD,0.0038552218991245724,111909.98762084157,121898.66953649285,111066.34617183839,117180.960994855
2022-12-28,197.9900054931641,46.54999923706055,4.253276234976505,4.538802746649791,4.1796958585655,,GOLD,-5.047730725205035e-05,-0.006827388566602477,GOLD,-0.006827388566602477,111145.93465087042,121892.51641989703,110308.05306985047,116777.983528509
2022-12-29,198.77999877929688,46.61000061035156,4.264749971600517,4.530306328521535,4.1796958585655,,GOLD,0.0039900664892909,0.0012889661498263205,GOLD,0.0012889661498263205,111289.1979983262,122378.8756649594,110450.23641631076,117086.22092179762
2022-12-30,198.0399932861328,46.790000915527344,4.232528091710571,4.4640364601239835,4.1796958585655,,GOLD,-0.003722736179235464,0.003861838721705757,GOLD,0.003861838721705757,111718.97893246372,121923.29139694729,110876.77741612482,117094.36441730685
2023-01-02,199.33999633789065,47.16999816894531,4.225991182444597,4.455259728269005,4.1796958585655,,GOLD,0.0065643460706421575,0.008121334601040031,GOLD,0.008121334601040031,112626.28614166079,122723.6380757486,111777.24482500622,117954.16963944996
2023-01-03,199.67999267578125,47.630001068115234,4.192315519586503,4.455259728269005,4.1796958585655,,GOLD,0.0017056102344572555,0.009752022832868468,GOLD,0.009752022832868468,113724.62025569545,122932.95676886043,112867.2990687348,118629.9074366949
